"Secuencia","Costeo_Producto","Producto","Cliente","Detalle","Colores","Cantidad Solicitada","Costo Total Unitario","Costo Indirecto","Ganancia","Es Duplicado","Fijar Precio Venta","Margen Ganancia Real","Precio Venta","Costo Negociado Sin IVA","Negociado con","Categoría","Ficha Técnica Producto","Id.","Fecha"
1,"COS-0012838-2","Gorra seis cascos","NUTRESA","GORRA TIPO SEIS CASCOS COLOR CAFE , CON VISERA COLOR NARANJA , LOGO BORDADO EL CORRAL - AREA  LIDER -  Y  ADMINISTRADOR - BENE IR SENCILLA  SIN  FUSIONADO","",1,9610.0,865.0,1.33,"true","false",24.81,13932.0,"","","Gorra-","","82335963","25/03/2026"
2,"COS-0012838-3","Gorra seis cascos","NUTRESA","GORRA TIPO SEIS CASCOS COLOR, NARANJA  LOGO BORDADO EL CORRAL - AREA  OPERARIO BENE IR SENCILLA  SIN  FUSIONADO","",1,10300.0,927.0,1.24,"true","false",19.35,13921.0,"","","Gorra-","","82335971","25/03/2026"
3,"COS-0012838-4","Gorra seis cascos","NUTRESA","GORRA TIPO SEIS CASCOS COLOR  CAFE  , LOGO BORDADO EL CORRAL - LOGO EN LATERAL PLANCHERO - AREA  PLANCHEROBENE IR SENCILLA  SIN  FUSIONADO","",1,10150.0,914.0,1.26,"true","false",20.63,13941.0,"","","Gorra-","","82335979","25/03/2026"
4,"COS-0012838-5","Gorra seis cascos","NUTRESA","GORRA TIPO SEIS CASCOS COLOR  BEIGE CON VISERA  NARANJA   , LOGO BORDADO EL CORRAL -  - AREA  COORDINADOR -BENE IR SENCILLA  SIN  FUSIONADO","",1,9610.0,865.0,1.25,"true","false",20.0,13094.0,"","","Gorra-","","82335984","25/03/2026"
5,"COS-0012838-6","Peto Peto","NUTRESA","DELANTAL TIPO PETO  UNISEX  , COLOR BEIGE CON TIRAS EN LA MISMA TELA EN COLOR CONTRASTE NARANJA., NO LLEVA BOLSILLO ,FALSO  SUPERIOR   EN COLOR CONTRASTE ,NARANJA  CORTE  INFERIOR DE 15 DE ALTO EN COLOR  NARANJA  CONTRASTE , MARCACION EN ESTAMPADO SEGUN DISEÑO","",1,15759.0,1418.0,1.28,"true","false",21.88,21987.0,"","","Delantal-","","82335991","25/03/2026"
6,"COS-0012838-7","T-SHIRT MANGA CORTA","NUTRESA","CAMISETA TIPO T-SHIRT BLANCA   DAMA Y HOMBRE ENTRENAMIENTO   EL CORRAL  MANGA CORTA CUELLO REDONDO  LOGO ESTAMAPDO SEGUN DISEÑO","",1,11401.0,1026.0,1.45,"true","false",31.03,18019.0,"","","Camiseta-","","82336001","25/03/2026"
7,"COS-0012838-8","T-SHIRT MANGA CORTA","NUTRESA","CAMISETA TIPO T-SHIRT BLANCA   HOMBRE Y DAMA OPERARIO  EL CORRAL  MANGA CORTA CUELLO REDONDO  LOGO ESTAMAPDO SEGUN DISEÑO","",1,11400.0,1026.0,1.5,"true","false",33.33,18639.0,"","","Camiseta-","","82336006","25/03/2026"
8,"COS-0012838-9","T-SHIRT MANGA CORTA","NUTRESA","CAMISETA TIPO T-SHIRT BLANCA    DAMA OPERARIO  EL CORRAL  MANGA CORTA CUELLO REDONDO  LOGO ESTAMAPDO SEGUN DISEÑO","",1,11400.0,1026.0,1.5,"true","false",33.33,18639.0,"","","Camiseta-","","82336010","25/03/2026"
9,"COS-0012838-10","T-SHIRT MANGA CORTA","NUTRESA","CAMISETA TIPO T-SHIRT CAFE  HOMBRE  LIDER  EL CORRAL  MANGA CORTA CUELLO REDONDO  LOGO ESTAMAPDO SEGUN DISEÑO","",1,11400.0,1026.0,1.65,"true","false",39.39,20503.0,"","","Camiseta-","","82336015","25/03/2026"
10,"COS-0012838-11","T-SHIRT MANGA CORTA","NUTRESA","CAMISETA TIPO T-SHIRT CAFE  DAMA  LIDER  EL CORRAL  MANGA CORTA CUELLO REDONDO  LOGO ESTAMAPDO SEGUN DISEÑO","",1,11400.0,1026.0,1.65,"true","false",39.39,20503.0,"","","Camiseta-","","82336019","25/03/2026"
11,"COS-0012838-12","PANTALÓN TIPO CALLE CABALLERO","NUTRESA","DRIL  SMART HOMBRE CORRAL TRADICIONAL PANTALON OPERARIO - PLANCHERO - LIDER DE TURNODOMICILIARIO","",1,28010.0,2521.0,1.2,"true","false",16.67,36637.0,"","","Pantalon-","","82336023","25/03/2026"
12,"COS-0012838-13","PANTALÓN TIPO CALLE CABALLERO","NUTRESA","DRIL  SMART HOMBRE CORRAL TRADICIONAL PANTALON ADMINISTRADOR -","",1,29210.0,2629.0,1.2,"true","false",16.67,38207.0,"","","Pantalon-","","82336035","25/03/2026"
13,"COS-0012838-14","PANTALÓN  CALLE  DAMA","NUTRESA","DRIL  SMART DAMACORRAL TRADICIONAL PANTALON OPERARIO - PLANCHERO - LIDER DE TURNODOMICILIARIO - ADMINISTRADOR ","",1,28010.0,2521.0,1.2,"true","false",16.67,36637.0,"","","Pantalon-","","82336055","25/03/2026"
14,"COS-0012838-15","Peto Peto","NUTRESA","DELANTAL TIPO PETO  UNISEX  , COLOR BEIGE ANTIFLUIDO  CON TIRAS EN DRIL COLOR CONTRASTE NARANJA., NO LLEVA BOLSILLO ,FALSO  SUPERIOR   EN COLOR CONTRASTE ,NARANJA  CORTE  INFERIOR DE 15 DE ALTO EN COLOR  NARANJA  CONTRASTE , MARCACION EN ESTAMPADO SEGUN DISEÑO","",1,16085.0,1448.0,1.28,"true","false",21.88,22442.0,"","","Delantal-","","82336107","25/03/2026"
15,"COS-0012838-16","Peto Peto","NUTRESA","DELANTAL TIPO PETO  UNISEX  , COLOR BEIGE ANTIFLUIDO  CON TIRAS EN LA MISMA TELA EN COLOR CONTRASTE NARANJA., ANTIFLUIDO  NO LLEVA BOLSILLO ,FALSO  SUPERIOR   EN COLOR CONTRASTE ,NARANJA  CORTE  INFERIOR DE 15 DE ALTO EN COLOR  NARANJA  CONTRASTE , MARCACION EN ESTAMPADO SEGUN DISEÑO","",1,13095.0,1179.0,1.3,"true","false",23.08,18556.0,"","","Delantal-","","82336118","25/03/2026"
16,"COS-0012838-17","OVEROL ENTERIZO MATERNO","NUTRESA","DRIL  SMART DAMACORRAL TRADICIONAL OVEROL MATAERNO OPERARIO - PLANCHERO - LIDER DE TURNO- ADMINISTRADOR","",1,44870.0,4038.0,1.15,"true","false",13.04,56244.0,"","","Overol-","","82336129","25/03/2026"
17,"COS-0012838-18","Otros","NUTRESA","CALZADO EVACOL  CAFE 175 OPERARIO, LIDERR DE TURNO, PLANCHERO, ADMINISTRADOR UNISEX","NA",1,22880.0,2059.0,1.01,"true","false",0.99,25188.0,"","","Otros-","","82336139","25/03/2026"
18,"COS-0012838-18","REATA","NUTRESA","REATA CAEFE OPERARIO, LIDERR DE TURNO, PLANCHERO, ADMINISTRADOR UNISEX","NA",1,3240.0,292.0,1.15,"true","false",13.04,4062.0,"","","Accesorios-","","82336173","25/03/2026"
1,"COS-0012837-1","CORBATA ADMINISTRATIVA","TALMA COLOMBIA","CORBATA AZUL TALMA","",100,9500.0,855.0,2.59,"true","false",61.39,26819.0,"","","Accesorios-","","82332418","25/03/2026"
2,"COS-0012837-2","Pañoleta","TALMA COLOMBIA","PASHMINA-  LATAM","",120,16500.0,1485.0,1.1,"true","false",9.09,19784.0,"","","Accesorios-","","82332427","25/03/2026"
3,"COS-0012837-3","Canguro","TALMA COLOMBIA","CANGURERA SAI - LASA PEQUEÑO","",1200,15318.0,1379.0,1.89,"true","false",47.09,31557.0,"","","Accesorios-","","82332791","25/03/2026"
4,"COS-0012837-4","Pañoleta","TALMA COLOMBIA","PASHMINA - JETSMART","",300,7550.0,680.0,5.0,"true","false",80.0,41150.0,"","","Accesorios-","","82338137","25/03/2026"
5,"COS-0012837-5","CORBATA ADMINISTRATIVA","TALMA COLOMBIA","CORBATA - JETSMART","",40,15800.0,1422.0,1.56,"true","false",35.9,26866.0,"","","Accesorios-","","82338580","25/03/2026"
30,"COS-0011885-30","Camibuzo","TALMA COLOMBIA","CAMIBUSO TIPO POLO NARANJA REFLECTIVO DISEÑOR #2 AVIANCA","",107,34445.0,3100.0,1.8,"true","false",44.44,67581.0,"","","Camibuzo-","","82339593","25/03/2026"
31,"COS-0012837-31","Porta Carné","TALMA COLOMBIA","CINTA+PORTACARNET TM","",1330,4500.0,405.0,1.38,"true","false",27.54,6769.0,"","","Accesorios-","","82340217","25/03/2026"
1,"COS-0012836-2","BLAZER SASTRE","G4S","1. D452237002  BLAZER DE SASTRE GRIS - ESCOL- CLIM FRIO HOMBRE","",1,156230.0,14061.0,1.25,"true","false",20.0,212864.0,"","","Chaqueta-","1. D452237002 - BLAZER DE SASTRE GRIS - ESCOL- CLIM FRIO (1).pdf","82288929","24/03/2026"
2,"COS-0012836-3","BLAZER SASTRE","G4S","2. D452217002 BLAZER DE SASTRE AZUL - ESCOL- CLIM FRIO HOMBRE","",1,156230.0,14061.0,1.25,"true","false",20.0,212864.0,"","","Chaqueta-","","82288954","24/03/2026"
3,"COS-0012836-4","PANTALÓN SASTRE","G4S","3. D452153001 PANTALON COLOR KAQUI- BOTA REC ESCOL","",1,34995.0,3150.0,1.25,"true","false",20.0,47681.0,"","","Pantalon-","","82288978","24/03/2026"
4,"COS-0012836-5","PANTALÓN SASTRE","G4S","4. D452135002  PANTALON DE SASTRE ESCOL -GRIS CLIM FRIO","",1,59641.0,5368.0,1.25,"true","false",20.0,81261.0,"","","Pantalon-","","82289010","24/03/2026"
5,"COS-0012836-6","PANTALÓN SASTRE","G4S","5. D452123001   PANTALON COLOR NEGRO BOTA REC ESCOL","",1,33915.0,3052.0,1.25,"true","false",20.0,46209.0,"","","Pantalon-","","82289033","24/03/2026"
6,"COS-0012836-7","PANTALÓN SASTRE","G4S","6. D452115002  PANTALON DE SASTRE ESCOL- AZUL CLIM FRIO","",1,59641.0,5368.0,1.25,"true","false",20.0,81261.0,"","","Pantalon-","","82289054","24/03/2026"
7,"COS-0012836-8","CORBATA ADMINISTRATIVA","G4S","7. D451407002  CORBATA - ESCOLT- CLIM FRIO","",1,12000.0,1080.0,1.25,"true","false",20.0,16350.0,"","","Accesorios-","","82289081","24/03/2026"
8,"COS-0012836-9","Camisa Tipo Columbia","G4S","8. D451147004   CAMISA TIPO COLUMBIA- ESCOLTA - AZUL OSCURA HOMBRE","",1,48815.0,4393.0,1.25,"true","false",20.0,66510.0,"","","Camisa-","","82289091","24/03/2026"
9,"COS-0012836-10","Camisa Tipo Columbia","G4S","9. D451147003  CAMISA TIPO COLUMBIA- ESCOLTA - BLANCA HOMBRE","",1,48815.0,4393.0,1.25,"true","false",20.0,66510.0,"","","Camisa-","","82289114","24/03/2026"
10,"COS-0012836-11","CAMISA MANGA LARGA","G4S","10. D451147002  CAMISA BLA - ESCOL- CLIM FRIO","",1,44920.0,4043.0,1.25,"true","false",20.0,61204.0,"","","Camisa-","","82289136","24/03/2026"
11,"COS-0012836-12","CAMISA MANGA LARGA","G4S","11. D451142001  CAMISA MANGA LARGA BLANCA SIN LOG OXFORD","",1,37920.0,3413.0,1.25,"true","false",20.0,51666.0,"","","Camisa-","","82289158","24/03/2026"
12,"COS-0012836-13","Overol Tipo Piloto","G4S","12.  D442312001  OVEROL INDUSTRIAL CON REFLECTIVO","",1,67850.0,6107.0,1.25,"true","false",20.0,92446.0,"","","Overol-","","82289176","24/03/2026"
13,"COS-0012836-14","overol enterizo overol enterizo","G4S","13.  D442311001  OVEROL LINEA AMARILLA-POLIESTER","",1,63700.0,5733.0,1.35,"true","false",25.93,93735.0,"","","Overol-","","82289208","24/03/2026"
14,"COS-0012836-15","Camibuzo","G4S","14.  D431211018  CAMISETA MANG LAR NEGRA- CLI FRIO-CALIDO","",1,41150.0,3704.0,1.35,"true","false",25.93,60553.0,"","","Camibuzo-","","82289242","24/03/2026"
15,"COS-0012836-16","PANTALÓN SASTRE","G4S","15. D412120001   PANTALON NEGRO ADMINISTRATIVO HOMBRE","",1,53935.0,4854.0,1.35,"true","false",25.93,79365.0,"","","Pantalon-","","82289261","24/03/2026"
16,"COS-0012836-17","PANTALÓN SASTRE","G4S","16. D412120001   PANTALON NEGRO ADMINISTRATIVO MUJER","",1,49185.0,4427.0,1.25,"true","false",20.0,67015.0,"","","Pantalon-","","82289286","24/03/2026"
17,"COS-0012836-18","ROMPEVIENTOS REFLECTIVA","G4S","17.  D411324001  CHAQUETA NEGRA INT ROJO HOMBRE","",1,51252.0,4613.0,1.25,"true","false",20.0,69831.0,"","","Chaqueta-","","82289311","24/03/2026"
18,"COS-0012836-19","CAMISA MANGA LARGA","G4S","18. D401112001  CAMISA HOMBRE MANGA LARGA OXFORD AZUL- CON LOG","",1,35720.0,3215.0,1.25,"true","false",20.0,48669.0,"","","Camisa-","","82289347","24/03/2026"
19,"COS-0012836-20","CAMISA MANGA LARGA","G4S","19.  D401112001   CAMISA MUJER MANGA LARGA OXFORD AZUL- CON LOG","",1,34970.0,3147.0,1.25,"true","false",20.0,47646.0,"","","Camisa-","","82289368","24/03/2026"
20,"COS-0012836-21","BLAZER SASTRE","G4S","20.  D372120001  PANTALON ADMON NEGRO ( MATERNO )","",1,37370.0,3363.0,1.25,"true","false",20.0,50916.0,"","","Chaqueta-","","82289391","24/03/2026"
21,"COS-0012836-22","CAMISA MANGA LARGA","G4S","21.  D371142001  CAMISA HOMBRE MANGA LARGA OXFORD BLANCA- CON LOG","",1,39720.0,3575.0,1.25,"true","false",20.0,54119.0,"","","Camisa-","","82289412","24/03/2026"
22,"COS-0012836-23","CAMISA MANGA LARGA","G4S","22.  D371142001   CAMISA MANGA LARGA OXFORD BLANCA- CON LOG","",1,30195.0,2718.0,1.25,"true","false",20.0,41141.0,"","","Camisa-","","82289435","24/03/2026"
23,"COS-0012836-24","PANTALÓN CARGO","G4S","23.  D362120001  PANTALON NEGRO TIPO CAMUFLADO HOMBRE","",1,62260.0,5603.0,1.25,"true","false",20.0,84829.0,"","","Pantalon-","","82289456","24/03/2026"
24,"COS-0012836-25","PANTALÓN CARGO","G4S","24.  D362120001  PANTALON NEGRO TIPO CAMUFLADO MUJER","",1,62260.0,5603.0,1.25,"true","false",20.0,84829.0,"","","Pantalon-","","82289488","24/03/2026"
25,"COS-0012836-26","ROMPEVIENTOS REFLECTIVA","G4S","25.  D361321002  CHAQUETA NEGRA TIPO TECNICO- CON REFLECTIVO HOMBRE","",1,86352.0,7772.0,1.25,"true","false",20.0,117655.0,"","","Chaqueta-","","82289518","24/03/2026"
26,"COS-0012836-27","ROMPEVIENTOS REFLECTIVA","G4S","26.  D361320001  CHAQUETA NEGRA TIPO TECNICO HOMBRE","",1,81452.0,7331.0,1.25,"true","false",20.0,110979.0,"","","Chaqueta-","","82289572","24/03/2026"
27,"COS-0012836-28","Camibuzo","G4S","27.  D361211001  CAMISETA POLO NEGRA CON LOGO Y REFLECTIVO - MLARGA","",1,25560.0,2300.0,1.35,"true","false",25.93,37611.0,"","","Camibuzo-","","82289625","24/03/2026"
28,"COS-0012836-29","PANTALÓN SASTRE","G4S","28. D332150001  PANTALON CPO BEIGE HOMBRE","",1,46435.0,4179.0,1.25,"true","false",20.0,63268.0,"","","Pantalon-","","82289670","24/03/2026"
29,"COS-0012836-30","PANTALÓN SASTRE","G4S","29. D332150001  PANTALON CPO BEIGE MUJER","",1,27185.0,2447.0,1.25,"true","false",20.0,37040.0,"","","Pantalon-","","82289734","24/03/2026"
30,"COS-0012836-31","CORBATA ADMINISTRATIVA","G4S","30. D331420001  CORBATA CPO NEGRA","",1,25500.0,2295.0,1.35,"true","false",25.93,37523.0,"","","Accesorios-","","82289795","24/03/2026"
31,"COS-0012836-32","ROMPEVIENTOS REFLECTIVA","G4S","31.  D331320001  CHAQUETA CPO NEGRA HOMBRE","",1,56652.0,5099.0,1.25,"true","false",20.0,77189.0,"","","Chaqueta-","","82289829","24/03/2026"
32,"COS-0012836-33","CAMISA MANGA LARGA","G4S","32.  D331151001  CAMISA CPO BEIGE HOMBRE","",1,46170.0,4155.0,1.25,"true","false",20.0,62906.0,"","","Camisa-","","82289914","24/03/2026"
33,"COS-0012836-34","CAMISA MANGA LARGA","G4S","33.  D331151001  CAMISA CPO BEIGE MUJER","",1,44670.0,4020.0,1.25,"true","false",20.0,60863.0,"","","Camisa-","","82289978","24/03/2026"
34,"COS-0012836-35","PANTALÓN SASTRE","G4S","34. D322220003  PANTALON DE SASTRE NEGRO HOMBRE","",1,63610.0,5725.0,1.25,"true","false",20.0,86669.0,"","","Pantalon-","","82290043","24/03/2026"
35,"COS-0012836-36","PANTALÓN SASTRE","G4S","35. D322220003  PANTALON DE SASTRE NEGRO MUJER","",1,60610.0,5455.0,1.25,"true","false",20.0,82581.0,"","","Pantalon-","","82290106","24/03/2026"
36,"COS-0012836-37","Abrigo Sastre","G4S","36. D322220002  BLAZER DE SASTRE NEGRO HOMBRE","",1,154200.0,13878.0,1.25,"true","false",20.0,210098.0,"","","Sastrería-","","82290167","24/03/2026"
37,"COS-0012836-38","Abrigo Sastre","G4S","37. D322220002  BLAZER DE SASTRE NEGRO MUJER","",1,152040.0,13684.0,1.25,"true","false",20.0,207155.0,"","","Sastrería-","","82290213","24/03/2026"
38,"COS-0012836-39","Abrigo Sastre","G4S","38. D322220001  SASTRE NEGRO ( PANT Y CHAQ) MUJER","",1,207570.0,18681.0,1.25,"true","false",20.0,282814.0,"","","Sastrería-","","82290260","24/03/2026"
39,"COS-0012836-40","pantalón  overol","G4S","39.  D322120036  PANTALON NEGRO TACTICO HOMBRE","",1,57826.0,5204.0,1.25,"true","false",20.0,78788.0,"","","Pantalon-","","82290317","24/03/2026"
40,"COS-0012836-41","pantalón  overol","G4S","40.  D322120036  PANTALON NEGRO TACTICO MUJER","",1,54826.0,4934.0,1.25,"true","false",20.0,74700.0,"","","Pantalon-","","82290374","24/03/2026"
41,"COS-0012836-42","PANTALÓN SASTRE","G4S","41. D322118724  PANTALON DE SASTRE - AZUL MUJER","",1,64060.0,5765.0,1.25,"true","false",20.0,87281.0,"","","Pantalon-","","82290424","24/03/2026"
42,"COS-0012836-43","pantalón  overol","G4S","42.  D322117724 PANTALON TACTICO COLOR CAQUI HOMBRE","",1,57826.0,5204.0,1.25,"true","false",20.0,78788.0,"","","Pantalon-","","82290481","24/03/2026"
43,"COS-0012836-44","PANTALÓN SASTRE","G4S","43. D322116724  PANTALON DE SASTRE - AZUL HOMBRE","",1,67060.0,6035.0,1.25,"true","false",20.0,91369.0,"","","Pantalon-","","82290844","24/03/2026"
44,"COS-0012836-45","Pantalón dotación","G4S","44.  D322111002  JEAN AZUL LICRADO HOMBRE","",1,25300.0,2277.0,1.25,"true","false",20.0,34471.0,"","","Pantalon-","","82290903","24/03/2026"
45,"COS-0012836-46","Pantalón dotación","G4S","45.  D322111002  JEAN AZUL LICRADO MUJER","",1,24895.0,2241.0,1.25,"true","false",20.0,33920.0,"","","Pantalon-","","82290959","24/03/2026"
46,"COS-0012836-47","Pantalón dotación","G4S","46.  D322111001 JEAN AZUL ESTANDAR HOMBRE","",1,28000.0,2520.0,1.25,"true","false",20.0,38150.0,"","","Pantalon-","","82291014","24/03/2026"
47,"COS-0012836-48","Pantalón dotación","G4S","47.  D322111001 JEAN AZUL ESTANDAR MUJER","",1,27520.0,2477.0,1.25,"true","false",20.0,37496.0,"","","Pantalon-","","82291226","24/03/2026"
48,"COS-0012836-49","PANTALÓN CARGO","G4S","48.  D322110001 PANTALON TIPO PLAYA AA HOMBRE","",1,36437.0,3279.0,1.25,"true","false",20.0,49645.0,"","","Pantalon-","","82291518","24/03/2026"
49,"COS-0012836-50","Abrigo Sastre","G4S","49. D321912724  BLAZER DE SASTRE - AZUL  MUJER","",1,151500.0,13635.0,1.25,"true","false",20.0,206419.0,"","","Sastrería-","","82291575","24/03/2026"
50,"COS-0012836-51","Abrigo Sastre","G4S","50. D321911724  BLAZER DE SASTRE - AZUL  HOMBRE","",1,154200.0,13878.0,1.25,"true","false",20.0,210098.0,"","","Sastrería-","","82291618","24/03/2026"
51,"COS-0012836-52","Gorro Tipo Safari","G4S","51.  D321654724    SOMBRERO TIPO SAFARI COLOR CAQUI","",1,17845.0,1606.0,1.25,"true","false",20.0,24314.0,"","","Gorro-","","82291661","24/03/2026"
52,"COS-0012836-53","Gorro Tipo Safari","G4S","52.  D321623036  GORRA NEGRA CON LOGO - COOR EMB -USA","",1,13060.0,1175.0,1.25,"true","false",20.0,17794.0,"","","Gorro-","","82291715","24/03/2026"
53,"COS-0012836-54","Gorro Tipo Safari","G4S","53.  D321622434  GORRA NEGRA SIN LOGO ESCOL","",1,7480.0,673.0,1.25,"true","false",20.0,10191.0,"","","Gorro-","","82291769","24/03/2026"
54,"COS-0012836-55","Gorro Tipo Safari","G4S","54.  D321622036  GORRA NEGRA CON LOGO - SUPER EMB -USA","",1,13060.0,1175.0,1.25,"true","false",20.0,17794.0,"","","Gorro-","","82291805","24/03/2026"
55,"COS-0012836-56","Gorro Tipo Safari","G4S","55.  D321621036  GORRA NEGRA CON LOGO - EMBAJADA USA HOMBRE","",1,10060.0,905.0,1.25,"true","false",20.0,13706.0,"","","Gorro-","","82291845","24/03/2026"
56,"COS-0012836-57","Gorro Tipo Safari","G4S","56.  D321611215  GORRA NEGRA NUEVA REFERENCIA- REFLECT","",1,14160.0,1274.0,1.25,"true","false",20.0,19293.0,"","","Gorro-","","82291886","24/03/2026"
57,"COS-0012836-58","Fulara","G4S","57.  D321432545  FULAR ESPECIAL-HY MUJER","",1,23000.0,2070.0,1.35,"true","false",25.93,33845.0,"","","Accesorios-","","82291929","24/03/2026"
58,"COS-0012836-59","ROMPEVIENTOS REFLECTIVA","G4S","58.  D321331036  CHAQUETA MICRODRILL TÉCNICOS - COOR HOMBRE","",1,81452.0,7331.0,1.25,"true","false",20.0,110979.0,"","","Chaqueta-","","82291955","24/03/2026"
59,"COS-0012836-60","ROMPEVIENTOS REFLECTIVA","G4S","59.  D321322036  CHAQUETA FIJACK NEGRA HOMBRE","",1,60152.0,5414.0,1.25,"true","false",20.0,81958.0,"","","Chaqueta-","","82292012","24/03/2026"
60,"COS-0012836-61","ROMPEVIENTOS REFLECTIVA","G4S","60.  D321321440  CHAQUETA NEGRA CON VERDE SEG PRIVADAHOMBRE","",1,63352.0,5702.0,1.25,"true","false",20.0,86318.0,"","","Chaqueta-","","82292096","24/03/2026"
61,"COS-0012836-62","ROMPEVIENTOS REFLECTIVA","G4S","61.  D321321136  CHAQUETA AA- NEGRA FRANJA REFLECTIVA- SUPERV HOMBRE","",1,61052.0,5495.0,1.25,"true","false",20.0,83184.0,"","","Chaqueta-","","82292162","24/03/2026"
62,"COS-0012836-63","ROMPEVIENTOS REFLECTIVA","G4S","62.  D321321036  CHAQUETA NEGRA MOD USEM- VIG HOMBRE","",1,61052.0,5495.0,1.25,"true","false",20.0,83184.0,"","","Chaqueta-","","82292237","24/03/2026"
63,"COS-0012836-64","ROMPEVIENTOS REFLECTIVA","G4S","63.  D321321005 CHAQUETA AA- NEGRA FRANJA REFLECTIVA HOMBRE","",1,85202.0,7668.0,1.25,"true","false",20.0,116088.0,"","","Chaqueta-","","82292309","24/03/2026"
64,"COS-0012836-65","ROMPEVIENTOS REFLECTIVA","G4S","64.  D321321005 CHAQUETA AA- NEGRA FRANJA REFLECTIVA HOMBRE","",1,85202.0,7668.0,1.25,"true","false",20.0,116088.0,"","","Chaqueta-","","82292382","24/03/2026"
65,"COS-0012836-66","T-SHIRT MANGA CORTA","G4S","65.  D21241001  CAMISETA MANGA CORTA BLANCA XL HOMBRE","",1,13875.0,1249.0,1.25,"true","false",20.0,18905.0,"","","Camiseta-","","82293816","24/03/2026"
